$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -release  JUN 22, 2021 11:17:23

*RUN   1        : [1] INOS (INOS0001.WTH)   CSCER047 UAVA1901    1
 MODEL          : CSCER047 - Wheat
 EXPERIMENT     : UAVA1901 WH TRIGO PANDORA ROTACION
 DATA PATH      : C:\DSSAT47\SensWork\
 TREATMENT  1   : [1] INOS (INOS0001.WTH)   CSCER047
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 1998 235    22     7   9.1  -7.4 10.28  0.28  0.03  2.77   0.9  0.03 0.004  0.04   143   124     2    17    11     6     0  0.00     0     0     1     0     0 .0013   3.9     0     0   500   298  0.06  0.75  24.0  99.9  4.61  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.09  0.03  0.38
 1998 236    23     8   5.4  -7.7 10.39  0.39  0.03  2.77   4.4  0.04 0.005  0.05   147   119     3    25    14    11     0  0.00     0     0     4     0     0 .0019  16.3     0     0   500   298  0.07  0.75  26.2  99.9  1.42  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.46  0.00  0.37
 1998 237    24     9   6.8  -8.0 10.53  0.53  0.05  2.77   5.8  0.05 0.006  0.06   152   112     4    36    18    18     0  0.00     0     0     8     0     0 .0029  23.2     0     0   500   298  0.08  0.76  29.7  99.9  1.35  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.32  0.00  0.37
 1998 238    25    10   9.6  -8.0 10.72  0.72  0.07  2.77   8.2  0.08 0.009  0.09   159    99     5    55    27    28     0  0.00     0     0    15     0     0 .0047  26.5     0     0   500   298  0.10  0.76  34.6  99.9  1.17  0.00  0.00  0.10  0.00  0.00  0.00   0.0  0.00  0.04  0.00  0.36
 1998 239    26    11   5.4  -8.3 10.83  0.83  0.07  2.77  10.6  0.09 0.010  0.10   169    95     7    67    30    38     0  0.00     0     0    23     0     0 .0061  33.4     0     0   500   297  0.11  0.76  35.7  99.9  1.31  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.46  0.00  0.36
 1998 240    27    12   8.0  -8.5 11.00  1.00  0.09  2.77  13.7  0.11 0.013  0.12   181    85     9    87    36    51     0  0.00     0     0    33     0     0 .0087  37.7     0     0   500   297  0.12  0.76  37.6  99.9  1.25  0.00  0.00  0.04  0.00  0.00  0.00   0.0  0.00  0.20  0.00  0.36
 1998 241    28    13   8.1  -8.6 11.16  1.16  0.10  2.77  18.0  0.13 0.015  0.14   198    75    11   111    43    68     0  0.00     0     0    47     0     0 .0122  41.9     0     0   500   297  0.13  0.76  39.3  99.9  1.22  0.00  0.00  0.06  0.00  0.00  0.00   0.0  0.00  0.19  0.00  0.35
 1998 242    29    14   6.6  -8.9 11.30  1.30  0.11  2.77  15.6  0.14 0.017  0.16   212    68    13   130    48    82     0  0.00     0     0    58     0     0 .0158  44.8     0     0   500   296  0.14  0.76  40.9  99.9  1.94  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.34  0.00  0.35
 1998 243    30    15   8.8  -9.0 11.48  1.48  0.13  2.77  14.8  0.17 0.020  0.19   225    59    16   150    56    94     0  0.00     0     0    65     0     0 .0217  43.5     0     0   500   295  0.15  0.76  43.7  99.9  2.35  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.12  0.00  0.35
 1998 244    31    16   9.2  -9.0 11.66  1.66  0.15  2.77  27.6  0.19 0.023  0.22   250    52    19   178    66   112     0  0.00     0     0    79     0     0 .0288  44.4     0     0   500   294  0.17  0.76  46.3  99.9  1.45  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.08  0.00  0.34
 1998 245    32    17   7.1  -9.2 11.81  1.81  0.16  2.77  23.6  0.21 0.025  0.23   271    48    23   200    72   129     0  0.00     0     0    93     0     0 .0357  46.4     0     0   500   293  0.18  0.76  48.1  99.9  2.26  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.29  0.00  0.34
 1998 246    33    18   5.9  -9.5 11.93  1.93  0.17  2.77  31.4  0.22 0.026  0.25   300    45    27   227    76   152     0  0.00     0     0   114     0     0 .0425  50.1     0     0   500   293  0.19  0.76  49.3  99.9  2.02  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.41  0.00  0.33
 1998 247    34    19  10.6  -9.5 12.07  2.07  0.19  2.77  31.8  0.24 0.029  0.27   328    41    32   256    84   172     0  0.00     0     0   130     0     0 .0569  50.9     0     0   500   292  0.20  0.76  52.7  99.9  2.16  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.33
 1998 248    35    20   8.4  -9.6 12.16  2.16  0.20  2.77  28.8  0.26 0.031  0.29   354    38    36   280    88   193     0  0.00     0     0   149     0     0 .0702  53.0     0     0   500   291  0.21  0.76  52.8  99.9  2.27  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.16  0.00  0.33
 1998 249    36    21   6.3  -9.9 12.22  2.22  0.20  2.77  21.4  0.26 0.031  0.29   374    37    39   298    90   208     0  0.00     0     0   163     0     0 .0816  54.6     0     0   500   291  0.22  0.76  54.9  99.9  3.13  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.37  0.00  0.32
 1998 250    37    22   5.7 -10.0 12.28  2.28  0.20  2.77  41.9  0.27 0.032  0.30   412    35    45   331    92   239     0  0.00     0     0   193     0     0 .0926  58.2     0     0   500   290  0.22  0.76  63.9  99.9  2.21  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.44  0.00  0.32
 1998 251    38    23   4.5 -10.0 12.32  2.33  0.21  2.47  33.7  0.27 0.032  0.30   442    35    50   358    94   264     0  0.00     0     0   218     0     0 0.103  60.8     0     0   500   290  0.23  0.76  62.7  99.9  3.41  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.11  0.55  0.00  0.32
 1998 252    39    24   4.3 -10.0 12.37  2.37  0.21  2.41   6.2  0.27 0.033  0.31   448    34    51   363    95   269     0  0.00     0     0   221     0     0 0.113  60.9     0     0   500   290  0.23  0.77  84.7  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.13  0.56  0.00  0.31
 1998 253    40    25   9.1 -10.0 12.46  2.46  0.22  2.77  37.8  0.29 0.035  0.32   482    33    56   394   100   294     0  0.00     0     0   244     0     0 0.136  62.0     0     0   500   289  0.24  0.77  83.9  99.9  3.43  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.09  0.00  0.31
 1998 254    41    26   7.9 -10.0 12.54  2.54  0.22  2.77  43.7  0.30 0.036  0.33   522    32    62   428   104   324     0  0.00     0     0   273     0     0 0.158  63.7     0     0   500   288  0.25  0.77  84.6  99.9  3.38  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.21  0.00  0.30
 1998 255    42    27   7.2 -10.0 12.62  2.62  0.23  2.77  42.3  0.31 0.037  0.34   560    31    68   461   107   354     0  0.00     0     0   301     0     0 0.181  65.3     0     0   500   288  0.26  0.77  84.1  99.9  3.95  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.28  0.00  0.30
 1998 256    43    28   4.6 -10.0 12.66  2.66  0.23  2.55  50.5  0.31 0.038  0.35   606    31    75   500   108   392     0  0.00     0     0   338     0     0 0.196  67.6     0     0   500   288  0.26  0.77  84.2  99.9  3.54  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.08  0.54  0.00  0.30
 1998 257    44    29   6.6 -10.0 12.73  2.73  0.24  2.77  58.7  0.32 0.038  0.36   659    30    83   546   111   435     0  0.00     0     0   380     0     0 0.221  69.6     0     0   500   287  0.27  0.77  84.5  99.9  3.46  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.34  0.00  0.29
 1998 258    45    30   7.1 -10.0 12.80  2.80  0.24  2.77  56.2  0.33 0.040  0.37   710    30    91   589   114   475     0  0.00     0     0   419     0     0 0.250  71.0     0     0   500   287  0.28  0.77  85.0  99.9  3.93  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.29  0.00  0.29
 1998 259    46    31  10.2 -10.0 12.91  2.91  0.25  2.77  56.8  0.34 0.042  0.39   762    30    99   633   120   513     0  0.00     0     0   453     0     0 0.296  71.6     0     0   500   286  0.29  0.77  83.9  99.9  3.99  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.29
 1998 260    47    32   8.2 -10.0 12.99  2.99  0.26  2.77  66.5  0.36 0.043  0.40   822    29   108   685   125   560     0  0.00     0     0   498     0     0 0.337  72.8     0     0   500   286  0.30  0.77  82.3  99.9  3.81  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.18  0.00  0.28
 1998 261    48    33   6.1 -10.0 13.05  3.05  0.26  2.77  69.4  0.36 0.044  0.41   885    29   117   739   127   612     0  0.00     0     0   549     0     0 0.370  74.3     0     0   500   285  0.30  0.77  80.3  99.9  4.26  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.39  0.00  0.28
 1998 262    49    34   7.0 -10.0 13.12  3.12  0.27  2.77  70.2  0.37 0.045  0.42   949    29   127   793   130   663     0  0.00     0     0   598     0     0 0.411  75.4     0     0   536   285  0.31  0.77  78.5  99.9  4.45  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.30  0.00  0.28
 1998 263    50    35   7.4 -10.0 13.20  3.20  0.28  2.77  59.2  0.38 0.047  0.43  1002    29   135   839   134   705     0  0.00     0     0   638     0     0 0.458  76.1     0     0   574   284  0.32  0.77  85.0  99.9  5.67  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.25  0.00  0.27
 1998 264    51    36   9.6 -10.0 13.30  3.30  0.29  2.77  73.3  0.40 0.049  0.45  1069    29   145   896   141   755     0  0.00     0     0   684     0     0 0.523  76.4     0     0   623   283  0.33  0.77  83.8  98.9  4.67  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.04  0.00  0.27
 1998 265    52    37   9.4 -10.0 13.39  3.39  0.30  2.77  72.7  0.42 0.051  0.47  1135    29   154   952   148   804     0  0.00     0     0   730     0     0 0.590  76.7     0     0   671   282  0.34  0.77  82.2  97.7  5.05  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.06  0.00  0.26
 1998 266    53    38   8.6 -10.0 13.48  3.48  0.31  2.77  45.6  0.44 0.054  0.49  1177    29   160   987   155   833     0  0.00     0     0   756     0     0 0.657  76.5     0     0   715   282  0.35  0.78  81.7  99.9  8.79  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.14  0.00  0.26
 1998 267    54    39   7.2 -10.0 13.56  3.56  0.32  2.77  53.1  0.45 0.055  0.50  1225    29   167  1029   159   870     0  0.00     0     0   790     0     0 0.715  76.8     0     0   751   281  0.36  0.78  82.4  99.9  8.16  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.28  0.00  0.26
 1998 268    55    40   5.9 -10.0 13.62  3.62  0.32  2.77  77.6  0.46 0.056  0.51  1296    29   178  1089   163   927     0  0.00     0     0   845     0     0 0.764  77.6     0     0   782   280  0.36  0.78  80.5  98.4  6.02  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.41  0.00  0.25
 1998 269    56    41   8.6 -10.0 13.70  3.70  0.33  2.77  54.4  0.48 0.059  0.53  1345    29   185  1131   170   962     0  0.00     0     0   877     0     0 0.841  77.5     0     0   826   280  0.37  0.78  85.9  99.9  8.58  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.14  0.00  0.25
 1998 270    57    42   9.6 -10.0 13.80  3.80  0.35  2.77  84.3  0.50 0.062  0.56  1422    29   196  1197   179  1018     0  0.00     0     0   928     0     0 0.930  77.5     0     0   875   279  0.38  0.78  86.1  89.0  5.62  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.04  0.00  0.25
 1998 271    58    43  11.4 -10.0 13.92  3.92  0.36  2.77  67.7  0.53 0.067  0.60  1483    28   205  1250   191  1058     0  0.00     0     0   962     0     0 1.042  77.0     0     0   933   278  0.39  0.78  85.4  99.9  7.10  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.24
 1998 272    59    44  11.3 -10.0 14.03  4.03  0.38  2.77  66.1  0.57 0.072  0.64  1544    28   214  1302   205  1096     0  0.00     0     0   992     0     0 1.158  76.2     0     0   991   277  0.41  0.78  84.8  99.9  7.55  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.24
 1998 273    60    45   9.5 -10.0 21.08  4.13  0.40  2.77 114.4  0.60 0.076  0.67  1645    28   228  1388   216  1172     0  0.00     0     0  1062     0 2.700 1.259  76.5     0     0  1039   276  0.41  0.78  82.8  62.7  4.75  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.05  0.00  0.24
 1998 274    61    46  10.3 -10.0 21.18  4.24  0.42  2.77 122.9  0.65 0.083  0.73  1754    28   244  1482   236  1246     0  0.00     0     0  1124     0 5.651 1.377  75.9     0     0  1092   274  0.42  0.78  81.0  55.6  4.61  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.23
 1998 275    62    47   9.7 -10.0 21.28  4.34  0.44  2.77 127.2  0.69 0.090  0.78  1868    28   261  1579   254  1325     0  0.00     0     0  1193     0 8.429 1.496  75.5     0     0  1141   273  0.43  0.78  82.6  55.9  4.86  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.03  0.00  0.23
 1998 276    63    48  11.5 -10.0 21.40  4.45  0.47  2.77 121.5  0.75 0.098  0.85  1975    28   276  1671   276  1395     0  0.00     0     0  1250     0 11.73 1.646  74.8     0     0  1200   272  0.44  0.79  80.9  55.6  5.26  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.23
 1998 277    64    49   7.9 -10.0 21.48  4.53  0.48  2.77 113.5  0.78 0.102  0.88  2077    28   291  1758   287  1470     0  0.00     0     0  1318     0 14.03 1.755  75.0     0     0  1241   271  0.45  0.79  79.2  63.4  6.50  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.21  0.00  0.22
 1998 278    65    50   7.2 -10.0 21.56  4.61  0.49  2.77  99.9  0.80 0.106  0.91  2166    28   303  1834   297  1538     0  0.00     0     0  1380     0 16.12 1.861  75.2     0     0  1278   270  0.45  0.79  77.7  71.5  7.75  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.27  0.00  0.22
 1998 279    66    51  10.5 -10.0 21.66  4.71  0.52  2.77 117.8  0.85 0.113  0.97  2270    28   318  1924   317  1607     0  0.00     0     0  1437     0 19.14 2.019  74.7     0     0  1331   269  0.46  0.79  76.5  55.5  5.33  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.22
 1998 280    67    52   8.4 -10.0 21.75  4.80  0.53  2.77  95.7  0.88 0.118  1.00  2356    28   330  1997   330  1667     0  0.00     0     0  1490     0 21.58 2.153  74.6     0     0  1374   268  0.47  0.79  75.4  70.5  7.02  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.16  0.00  0.21
 1998 281    68    53  12.1 -10.0 21.87  4.92  0.55  2.77 118.0  0.94 0.127  1.07  2460    28   345  2087   353  1734     0  0.00     0     0  1542     0 25.07 2.351  73.9     0     0  1435   267  0.48  0.79  74.9  52.7  5.46  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.21
 1998 282    69    54   9.9 -10.0 21.97  5.02  0.57  2.77 126.2  1.00 0.134  1.13  2573    28   360  2184   373  1810     0  0.00     0     0  1606     0 27.94 2.521  73.6     0     0  1485   266  0.48  0.79  74.4  50.8  5.53  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.01  0.00  0.21
 1998 283    70    55  11.6 -10.0 22.09  5.14  0.60  2.77  76.8  1.07 0.145  1.22  2639    28   370  2241   404  1837     0  0.00     0     0  1616     0 31.80 2.729  72.1     0     0  1544   265  0.49  0.79  82.9  91.7  9.41  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.20
 1998 284    71    56   7.3 -10.0 22.16  5.22  0.61  2.77 201.3  1.12 0.152  1.27  2821    28   394  2398   423  1975     0  0.00     0     0  1743     0 34.26 2.865  72.7     0     0  1582   264  0.50  0.79  79.8  36.5  4.97  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.26  0.00  0.20
 1998 285    72    57   9.1 -10.0 22.26  5.31  0.64  2.77 207.3  1.19 0.164  1.35  3008    28   420  2560   452  2107     0  0.00     0     0  1857     0 37.34 3.046  72.5     0     0  1629   263  0.51  0.79  76.9  32.8  4.95  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.09  0.00  0.20
 1998 286    73    58   9.7 -10.0 22.36  5.41  0.66  2.77 217.0  1.27 0.177  1.45  3204    28   446  2729   486  2243     0  0.00     0     0  1971     0 40.61 3.249  72.2     0     0  1678   262  0.52  0.80  74.0  29.4  4.90  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.03  0.00  0.20
 1998 287    74    59  12.8 -10.0 22.49  5.54  0.69  2.77 121.9  1.39 0.194  1.58  3311    28   461  2822   533  2289     0  0.00     0     0  1991     0 44.95 3.536  70.5     0     0  1744   261  0.53  0.80  73.0  47.6  7.51  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.19
 1998 288    75    60  13.1 -10.0 22.62  5.67  0.72  2.77  98.9  1.50 0.211  1.72  3397    28   473  2896   580  2316     0  0.00     0     0  1992     0 49.40 3.838  68.8     0     0  1810   259  0.54  0.80  72.5  58.5  9.07  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.19
 1998 289    76    61  12.6 -10.0 22.75  5.80  0.75  2.77 231.2  1.62 0.228  1.85  3605    28   500  3077   626  2451     0  0.00     0     0  2098     0 53.68 4.136  68.2     0     0  1875   258  0.55  0.80  70.1  24.6  4.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.19
 1998 290    77    62  11.2 -10.0 22.86  5.92  0.77  2.77 158.5  1.72 0.245  1.97  3749    28   519  3202   670  2532     0  0.00     0     0  2152     0 55.57 4.416  67.2     0     0  1932   257  0.56  0.80  68.9  36.1  6.29  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 1998 291    78    63  11.9 -10.0 22.99  6.04  0.79  2.77 194.1  1.85 0.265  2.11  3926    28   541  3356   721  2635     0  0.00     0     0  2221     0 57.59 4.724  66.2     0     0  1993   256  0.57  0.80  67.7  28.6  5.26  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 1998 292    79    64  11.9 -10.0 23.17  6.16  0.82  2.77 200.0  2.00 0.290  2.29  4108    28   564  3515   784  2731     0  0.00     0     0  2274     0 59.60 5.046  64.7     0     0  2084   255  0.58  0.81  66.3  27.1  5.33  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 1998 292    79    64  11.9 -10.0 23.17  6.16  0.82  2.77 200.0  2.00 0.290  2.29  4108    28   564  3515   784  2731     0  0.00     0     0  2274     0 59.60 5.046  64.7     0     0  2084   255  0.58  0.81  66.3  27.1  5.33  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00

*DSSAT Cropping System Model Ver. 4.7.5.007 -release  JUN 22, 2021 11:17:52

*RUN  39        : [1] INOS (INOS9901.WTH)   CSCER047 UAVA1901   39
 MODEL          : CSCER047 - Wheat
 EXPERIMENT     : UAVA1901 WH TRIGO PANDORA ROTACION
 DATA PATH      : C:\DSSAT47\SensWork\
 TREATMENT 39   : [1] INOS (INOS9901.WTH)   CSCER047
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 1999 228    15     0  10.2 -10.0  0.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00   142   142     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   500   -99  0.02  0.71   7.5  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.50  0.00
 1999 229    16     1   9.1 -10.0  4.03  0.00  0.00  0.00   0.0  0.00 0.000  0.00   142   142     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   500   -99  0.02  0.71   7.8  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.09  0.50  0.00
 1999 230    17     2  10.9 -10.0  7.48  0.00  0.00  0.00   0.0  0.00 0.000  0.00   142   142     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   500   -99  0.02  0.71   7.8  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.50  0.00
 1999 231    18     3  10.7 -10.0 10.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00   142   141     1     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   500   -99  0.04  0.71  14.1  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.45  0.00
 1999 232    19     4   9.4 -10.0 10.19  0.19  0.02  0.00   0.0  0.03 0.003  0.03   142   127     2    13     9     4     0  0.00     0     0     0     0     0 .0004   0.0     0     0   500   300  0.05  0.75  19.6  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.06  0.38  0.39
 1999 233    20     5   9.6 -10.0 10.39  0.39  0.05  2.78   2.8  0.05 0.006  0.06   145   113     2    30    18    11     0  0.00     0     0     2     0     0 .0011   7.2     0     0   500   298  0.06  0.75  23.6  99.9  1.36  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.04  0.31  0.38
 1999 234    21     6   8.9 -10.0 10.57  0.57  0.06  1.91   5.8  0.07 0.008  0.08   150   106     3    40    23    18     0  0.00     0     0     6     0     0 .0021  15.6     0     0   500   298  0.08  0.72  27.9  99.9  0.69  0.62  0.31  0.47  0.00  0.00  0.00   0.0  0.00  0.11  0.23  0.38
 1999 235    22     7   8.3 -10.0 10.74  0.74  0.07  2.22   8.1  0.08 0.009  0.09   157   100     5    53    27    26     0  0.00     0     0    12     0     0 .0035  23.2     0     0   500   298  0.09  0.73  32.2  99.9  0.80  0.40  0.20  0.39  0.00  0.00  0.00   0.0  0.00  0.17  0.15  0.38
 1999 236    23     8   7.8 -10.0 10.90  0.90  0.08  2.78   7.2  0.10 0.012  0.11   163    90     6    68    34    34     0  0.00     0     0    18     0     0 .0052  26.1     0     0   500   298  0.10  0.76  36.2  99.9  1.66  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.22  0.06  0.37
 1999 237    24     9   7.6 -10.0 11.05  1.05  0.10  2.78  10.5  0.12 0.014  0.13   173    81     7    85    40    45     0  0.00     0     0    26     0     0 .0074  30.2     0     0   500   297  0.11  0.76  39.0  99.9  1.40  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.24  0.00  0.37
 1999 238    25    10   9.2 -10.0 11.24  1.24  0.12  2.78  13.1  0.14 0.017  0.16   185    69     9   107    49    58     0  0.00     0     0    34     0     0 .0106  31.4     0     0   500   296  0.13  0.76  42.1  99.9  1.37  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.08  0.00  0.36
 1999 239    26    11   9.1 -10.0 11.43  1.43  0.14  2.78  12.7  0.17 0.020  0.19   196    60    11   126    58    68     0  0.00     0     0    39     0     0 .0147  30.7     0     0   500   295  0.14  0.76  49.8  99.9  1.84  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.09  0.00  0.36
 1999 240    27    12  10.4 -10.0 11.64  1.64  0.16  2.78  22.6  0.20 0.024  0.23   217    52    14   151    69    82     0  0.00     0     0    48     0     0 .0203  31.8     0     0   500   294  0.16  0.76  53.9  99.9  1.19  0.00  0.00  0.08  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.36
 1999 241    28    13   9.0 -10.0 11.82  1.82  0.18  2.78   6.3  0.23 0.027  0.25   222    46    15   161    78    83     0  0.00     0     0    45     0     0 .0267  27.7     0     0   500   293  0.17  0.76  64.9  99.9  5.73  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.10  0.00  0.35
 1999 242    29    14   8.9 -10.0 12.00  2.00  0.19  2.78  21.5  0.25 0.030  0.28   242    42    18   181    87    95     0  0.00     0     0    52     0     0 .0334  28.5     0     0   500   292  0.18  0.76  70.4  99.9  1.81  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.11  0.00  0.35
 1999 243    30    15   8.9 -10.0 12.09  2.09  0.20  2.78  34.4  0.27 0.032  0.30   273    39    23   211    91   119     0  0.00     0     0    74     0     0 .0415  35.0     0     0   500   292  0.20  0.76  75.4  99.9  1.36  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.11  0.00  0.35
 1999 244    31    16   9.2 -10.0 12.19  2.19  0.21  2.78  23.9  0.28 0.033  0.31   294    37    26   231    97   135     0  0.00     0     0    87     0     0 .0521  37.5     0     0   500   291  0.21  0.76  77.5  99.9  2.49  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.07  0.00  0.34
 1999 245    32    17  10.2 -10.0 12.29  2.29  0.22  2.78  32.1  0.30 0.036  0.33   324    35    31   258   103   155     0  0.00     0     0   104     0     0 .0656  40.3     0     0   500   290  0.22  0.76  79.6  99.9  2.05  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.34
 1999 246    33    18   8.9 -10.0 12.38  2.38  0.23  2.78  12.7  0.31 0.037  0.35   335    33    33   269   108   161     0  0.00     0     0   108     0     0 .0793  40.2     0     0   500   289  0.23  0.76  81.9  99.9  6.33  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.11  0.00  0.33
 1999 247    34    19   9.0 -10.0 12.47  2.47  0.24  2.78  44.9  0.33 0.039  0.36   376    32    39   304   113   192     0  0.00     0     0   136     0     0 .0941  44.7     0     0   500   289  0.24  0.76  83.9  99.9  1.89  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.10  0.00  0.33
 1999 248    35    20   9.9 -10.0 12.57  2.57  0.25  2.78  28.5  0.34 0.041  0.38   401    31    43   327   119   208     0  0.00     0     0   150     0     0 0.114  45.8     0     0   500   288  0.25  0.77  88.4  99.9  3.49  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.33
 1999 249    36    21   9.9 -10.0 12.68  2.68  0.26  2.78  32.9  0.36 0.043  0.40   431    31    48   353   125   228     0  0.00     0     0   166     0     0 0.135  47.2     0     0   500   287  0.26  0.77  90.7  99.9  3.33  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.32
